"GROUP","TIME","HORIZONTAL","VERTICAL","CIRCLE","LEGATO","NOTE","SLUR UP","SLUR DOWN","BASS KEY","TREBLE KEY","SHARP","FLAT","MARCATO","NATURAL","DIMINUENDO","NUMBER ONE","NUMBER TWO","STACCATO","SULLARCO","UPPERMORDENT"
11,22,-1.3,0,0,-7.1,-4.1,0,8.3,0,0,0,-4.1,0,0,0,0,0,0,0,0
11,23,-1.3,0,0,-6.1,-4.1,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0
11,24,0,0,0,-5.1,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0
11,25,0,5.1,0,0,-3.1,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0
11,26,0,0,0,0,0,0,6.2,0,0,0,-4.2,0,0,0,0,0,0,0,0
11,27,0,0,0,0,0,0,5.2,0,0,0,-4.2,0,0,0,0,0,0,0,0
11,28,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0
11,29,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0
11,30,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0
11,31,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0
11,32,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0
12,3,9.1,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0
12,4,9.1,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0
12,5,9.1,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0
12,6,9.1,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0
12,7,10.1,0,0,0,9.1,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0
12,8,10.1,0,0,0,9.1,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0
12,9,12.3,0,0,0,15.1,0,15.2,13.1,0,0,0,0,0,0,0,0,0,0,0
12,10,12.3,0,0,0,13.1,0,14.2,13.1,0,0,0,0,0,0,0,0,0,0,0
12,11,12.3,0,0,0,-6.3,0,14.2,0,0,0,-8.1,0,0,0,0,0,0,0,0
12,12,12.3,7.3,21.2,0,3.3,0,14.2,17.1,0,0,6.2,-8.3,0,17.1,0,0,0,0,0
12,13,12.3,7.3,21.2,0,0,14.2,0,0,0,0,0,-8.3,0,17.1,0,0,0,0,0
12,14,12.3,0,0,0,0,14.2,0,0,0,0,0,0,0,17.1,0,0,0,0,0
12,15,12.3,0,0,0,0,14.2,0,15.1,0,0,0,0,0,0,0,0,0,0,0
12,16,10.1,0,0,0,14.3,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17,10.1,0,0,0,14.3,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,9.1,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,19,9.1,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,20,9.1,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,9.1,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,9.1,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,23,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,25,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0
13,3,-1.2,2.2,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0
13,4,-1.2,0,0,0,0,0,1.2,0,0,0,0,-5.1,0,0,0,0,0,0,0
13,5,-1.2,0,0,-3.1,-3.1,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0
13,6,-1.2,0,0,-2.1,0,-1.2,-1.2,4.1,0,0,0,0,0,0,0,0,0,0,0
13,7,-1.2,0,0,-2.1,0,-1.2,0,4.1,0,-4.1,0,0,0,0,0,0,0,0,0
13,8,-1.2,-7.2,0,-3.1,-4.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,-1.2,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,-1.3,2.2,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,11,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,12,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,-7.1,0,0,0,0,0,0,-6.1,0,0,0,0,0,0,0,0
14,2,-5.1,0,0,0,-6.2,-8.1,3.1,-5.1,0,0,0,8.1,0,0,0,0,0,0,0
14,3,-5.1,-5.2,0,0,0,-4.1,-2.1,0,0,0,0,2.1,0,0,0,0,0,0,0
14,4,-5.1,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,-5.1,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,6,-5.1,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,-5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,2.1,-2.2,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0
15,2,2.1,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0
15,3,2.1,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0
15,4,2.1,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0
15,5,2.1,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
15,6,2.3,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
15,7,2.3,0,0,0,0,-3.2,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
15,8,2.2,0,0,0,0,-2.3,3.1,0,0,0,0,0,0,0,0,0,0,0,0
15,9,2.2,0,0,0,0,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,2.2,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
15,11,2.2,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12,2.2,-2.2,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13,2.2,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0
15,14,2.2,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0
15,15,2.2,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0
15,16,2.2,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
15,17,2.2,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
15,18,2.2,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
15,19,2.1,0,0,0,0,-3.1,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
15,20,2.1,0,0,0,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21,2.1,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
15,22,2.1,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,2.1,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,2.1,-2.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,3.2,0,0,-1.1,0,2.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0
16,2,3.2,0,0,1.1,0,2.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0
16,3,3.2,0,0,1.1,0,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0
16,4,3.2,0,0,1.1,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,3.2,0,0,1.1,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,3.2,0,0,1.1,1.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,3.2,0,0,1.1,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,3.2,0,0,2.1,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,3.2,0,0,3.1,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,10,3.2,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,11,2.1,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,12,2.1,8.1,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,13,2.1,0,0,0,0,0,7.2,3.1,0,0,0,0,0,0,0,0,0,0,0
16,14,2.1,0,0,0,0,0,5.2,3.1,0,0,0,0,0,0,0,0,0,0,0
16,15,2.1,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0
16,16,2.1,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0
16,17,2.1,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0
16,18,2.1,1.2,0,0,2.2,1.1,3.2,0,0,0,0,0,0,0,0,0,0,0,0
16,19,2.1,0,0,0,0,1.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0
16,20,2.1,0,0,0,0,1.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0
16,21,2.1,0,0,0,0,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0
16,22,2.1,0,0,0,0,3.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0
16,23,2.1,0,0,0,0,4.1,2.1,0,2.2,0,0,0,0,0,0,0,0,0,0
16,24,3.2,0,0,0,0,6.1,0,0,2.2,0,0,0,0,2.2,0,0,0,0,0
16,25,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,26,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,27,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,28,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,29,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,30,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,31,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,32,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,33,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,34,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,35,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
16,36,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0
16,37,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0
16,38,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0
16,39,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0
16,40,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0
16,41,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0
16,42,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,43,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,44,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,45,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,46,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,47,1.2,-7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,48,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,49,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,50,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,51,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,52,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,53,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,54,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,55,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,56,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,57,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,58,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,59,2.2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,60,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,61,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,62,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,63,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,64,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,66,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,67,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,68,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,69,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,70,2.2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,71,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,72,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,73,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,74,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,75,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,76,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,77,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,78,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,79,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,80,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,81,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,82,3.1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,83,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,84,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,85,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,86,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,87,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,88,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,89,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,90,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,91,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,92,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,93,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,94,3.2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,95,0,-8.3,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,96,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,97,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,98,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,99,0,0,0,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,100,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1.2,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,1.2,0,0,0,0,0,0,-1.1,0,0,0,0,0,0,0,0,0,0,0
17,4,1.2,0,0,0,0,0,0,0,0,0,-1.1,0,0,0,0,0,0,0,0
17,5,1.2,2.2,0,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7,1.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,10,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,12,1.2,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,13,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,14,1.2,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,1.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,1.2,2.2,0,0,0,0,0,0,0,0,0,-1.2,0,0,0,0,0,0,0
17,19,1.2,0,0,0,0,0,0,0,0,0,0,-1.2,0,0,0,0,0,0,0
17,20,1.2,1.2,0,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,21,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,22,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,23,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,24,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,25,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,26,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,27,1.2,0,0,0,0,0,0,0,0,0,-1.1,0,0,0,0,0,0,0,0
17,28,1.2,0,0,0,-1.1,0,0,0,0,0,-1.1,0,0,0,0,0,0,0,0
17,29,1.2,-1.2,0,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,30,1.2,0,0,0,0,0,0,0,-1.1,0,0,0,0,0,0,0,0,0,0
17,31,1.2,-3.2,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0
17,32,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0
17,33,-2.3,-2.1,0,0,-3.2,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,0
17,34,-2.3,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,6.2,0,0,0,0,0,0,0,6.2,0,0,0,0,6.2,0,0,0,0,0
18,2,6.2,0,0,0,0,0,0,0,6.2,0,0,0,0,6.2,0,0,0,0,0
18,3,6.1,1.2,0,2.2,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0
18,4,6.1,0,0,2.2,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0
18,5,6.1,0,0,2.2,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0
18,6,6.1,0,0,3.2,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0
18,7,6.1,0,0,3.2,0,0,0,-1.1,0,0,0,0,0,6.2,0,0,0,0,0
18,8,6.1,2.1,2.1,0,-1.1,0,0,-1.1,0,0,0,0,0,6.2,0,0,0,0,0
18,9,5.2,1.1,2.1,0,-2.1,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0
18,10,5.2,0,1.1,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0
18,11,5.2,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0
18,12,4.2,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0
18,13,4.3,1.1,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0
18,14,6.1,1.2,0,0,0,-5.1,0,0,0,0,0,0,0,6.1,0,0,0,0,0
18,15,6.1,3.2,0,0,0,0,-5.1,0,0,0,0,0,0,0,0,0,0,0,0
18,16,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,17,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,22,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,23,6.1,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0
18,24,6.1,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,25,6.1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,26,6.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,27,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,28,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,29,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,30,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,31,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,32,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,33,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,34,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,35,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,36,6.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,37,6.1,3.1,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,38,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,39,6.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,40,6.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,41,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,42,5.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,43,5.1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,44,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,45,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,46,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,47,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,48,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,-2.1,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,-3.1,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,-4.2,0,-1.1,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0
19,4,-4.2,0,-1.1,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0
19,5,-4.2,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,-4.2,0,-1.2,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,0
19,7,-4.2,0,-1.2,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8,-1.1,-7.2,-1.2,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,-2.1,0,-1.3,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,-1.1,0,-1.3,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,-1.1,0,-1.3,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12,-1.1,0,-1.3,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13,1.2,0,-1.2,0,0,2.2,0,0,0,0,4.1,0,0,0,0,0,0,0,0
19,14,1.2,0,-1.2,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,15,1.2,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,16,1.2,0,-1.1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,17,1.2,0,-1.1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,18,1.2,0,-1.2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,1.2,0,-1.2,10.1,0,0,-6.1,0,0,0,0,0,0,0,0,0,0,0,0
19,20,2.2,0,0,10.1,0,0,-6.1,0,0,0,0,0,0,0,0,0,0,0,0
19,21,2.2,0,0,11.1,0,0,-6.1,0,0,0,0,0,0,0,0,0,0,0,0
19,22,2.2,0,-2.2,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,23,2.2,0,-2.2,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,24,2.2,0,-2.2,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,25,2.2,0,-2.2,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,26,2.2,0,-2.3,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,27,2.2,0,-2.3,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,28,2.2,0,-2.3,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,29,-1.2,0,-2.3,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,30,-1.2,0,-10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,31,-1.2,0,-10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,32,-1.2,0,-10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,33,-1.2,0,-10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,34,-1.2,0,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
